custid,dropperc,KPI_DeviceSat,mins,consecmonths,long,dataperc,KPI_NetworkQual,income,age,bill,datause,calls,education,servcalls,kids,churn_Y,prob
290178,0.0158730158730159,0.0246244465551103,504,29,26,0.4482421875,0.74156091,94.8,47,107.85,1836,59,11,0,1,0,0.4538083737174751
602700,0.0268948655256724,0.0124323941950777,409,20,21,0.0,0.716983294,76.8,46,124.83,0,73,10,0,3,0,0.4191345727252596
39170,0.0158415841584158,0.0200127115130256,505,20,29,0.5615234375,0.303557093,76.8,42,138.08,1150,60,9,0,1,0,0.3809985835897955
488592,0.0141342756183746,0.0277150110656854,566,24,31,0.0808919270833333,0.494816793,82.1,26,94.54,497,79,12,0,1,0,0.4826690373034698
703038,0.0238095238095238,0.0249803732095298,378,28,20,0.362548828125,0.548771407,78.5,39,38.52,1485,96,10,0,1,0,0.45845460659585163
431427,0.0198675496688742,0.0250515963109632,453,45,24,0.134440104166667,0.689617563,77.0,53,101.28,826,79,7,0,4,0,0.4746016847430333
733249,0.0196078431372549,0.00773807540045753,459,28,23,0.791015625,0.699822899,71.2,55,142.54,1620,85,9,0,2,0,0.4344478618883362
705824,0.0215827338129496,0.0175286797322644,417,11,26,0.6376953125,0.81213076,46.0,29,35.07,1306,84,11,0,3,0,0.39944361689546876
561977,0.0166163141993958,0.0177068315202051,662,24,34,0.294189453125,0.6762420640000001,89.9,51,112.44,1205,60,12,0,0,0,0.4509133868260536
770633,0.0239520958083832,0.0116531230629733,501,32,27,0.26025390625,0.467185722,109.0,42,122.6,1066,89,11,0,2,0,0.47400231780136615
738702,0.0181818181818182,0.0175219609535807,440,22,26,0.154134114583333,0.596008496,66.3,44,162.2,947,80,9,0,1,0,0.3816742230996666
366174,0.0141414141414141,0.0167652679763971,495,34,26,0.0,0.47733741799999996,90.3,67,137.83,0,64,10,0,1,0,0.43122111626762116
41662,0.0310262529832936,0.008479794960150491,419,32,21,0.16845703125,0.607223086,34.0,47,129.31,345,104,12,0,2,0,0.47408200803378486
528306,0.0233545647558386,0.0138511989861044,471,16,24,0.20947265625,0.494816793,86.3,36,63.24,858,77,6,0,3,0,0.40396138360828876
630178,0.0303030303030303,0.0119916703083228,330,33,17,0.191731770833333,0.588356,70.1,39,97.38,1178,92,7,0,2,0,0.47557483322956723
655023,0.0357142857142857,0.0192445703208541,336,16,17,0.287841796875,0.280732339,93.6,31,91.02,1179,98,10,0,1,0,0.4360156371378744
940314,0.0142095914742451,0.00686463642340961,563,24,30,0.47607421875,0.716983294,51.9,36,117.16,975,58,10,0,0,0,0.4297298240485148
347060,0.0130597014925373,0.0232547389842176,536,22,33,0.10970052083333301,0.76732243,85.2,42,135.52,674,38,8,0,0,0,0.266971819738764
84426,0.0212014134275618,0.0160379900969866,566,26,29,0.0584309895833333,0.692426419,87.8,54,34.93,359,32,8,0,3,0,0.4793935736099365
869755,0.0201207243460765,0.0191058065783062,497,39,26,0.085693359375,0.83990507,58.9,40,88.43,351,54,8,0,3,0,0.4931011688242085
290975,0.0193798449612403,0.0199005535816107,516,35,27,0.140625,0.6952925190000001,69.0,42,91.85,576,74,7,0,1,0,0.48014233072459095
284993,0.0186721991701245,0.0223783299167153,482,21,28,0.24267578125,0.504101766,91.6,44,113.82,497,28,7,0,0,0,0.3990302867473831
370712,0.020979020979021,0.0193230007775018,572,22,30,0.177734375,0.792060408,83.2,38,63.08,1092,77,10,0,0,0,0.44563170227503757
239315,0.018348623853211003,0.0137015013752703,545,27,31,0.107421875,0.782987398,123.2,18,122.51,660,92,8,0,2,0,0.47685265690553874
811973,0.0279329608938547,0.0203136486982355,358,7,23,0.13623046875,0.600171687,74.1,53,64.83,837,85,9,0,2,0,0.43103241733804115
682651,0.0119284294234592,0.0214941116693998,503,16,28,0.76220703125,0.716983294,70.2,40,156.76,1561,40,8,0,0,0,0.24751828155826183
537313,0.0221130221130221,0.00652729558602848,407,34,22,0.40087890625,0.739349272,139.4,52,94.01,821,34,7,0,0,0,0.4485688145491147
403582,0.0266666666666667,0.0125457133130988,375,28,20,0.0760091145833333,0.68596116,76.2,69,121.47,467,112,9,0,2,0,0.44938611202193074
233679,0.0112,0.0179258785722253,625,25,33,0.142578125,0.316290503,87.1,35,150.84,876,64,9,0,1,0,0.2842465786577965
811782,0.0348101265822785,0.0192415691900466,316,23,18,0.72119140625,0.526147204,77.6,51,158.79,1477,79,8,0,1,0,0.4237914856803557
692353,0.0276923076923077,0.0201900719459207,325,18,21,0.40869140625,0.55568636,32.6,37,110.5,1674,79,8,0,0,0,0.40830036232711486
814443,0.0317460317460317,0.0156626034446216,378,29,21,0.31494140625,0.714351016,46.0,31,125.1,645,60,8,0,0,0,0.4829830172503408
515418,0.0230179028132992,0.0172640865460222,391,22,21,0.1767578125,0.47733741799999996,60.2,53,72.94,1086,84,10,0,3,0,0.40176815032804164
589445,0.0173267326732673,0.0193456964815772,404,25,21,0.238606770833333,0.605437584,66.5,37,130.48,1466,73,15,0,0,0,0.4462721224282291
122040,0.0283505154639175,0.0232289928785755,388,11,22,0.0364583333333333,0.504723331,78.3,51,94.69,224,65,12,0,2,0,0.43949258903849087
800053,0.0201342281879195,0.0214017756034994,596,25,35,0.196126302083333,0.739349272,102.8,44,48.35,1205,56,12,0,1,1,0.49205790032442775
335163,0.0246913580246914,0.0155156284057988,405,27,21,0.0262044270833333,0.76433369,87.7,41,131.96,161,93,9,0,2,0,0.4840247123919084
455474,0.0302267002518892,0.007558627807730959,397,36,22,0.317626953125,0.83990507,48.8,60,135.72,1301,96,9,0,2,0,0.45512569569486
849442,0.00907441016333938,0.0141095204721392,551,41,34,0.140462239583333,0.526147204,52.1,52,116.46,863,86,9,0,1,0,0.27073485517360524
595163,0.0125391849529781,0.0185739311712979,638,20,33,0.191243489583333,0.578274481,38.9,30,94.18,1175,86,10,0,1,0,0.2451395893104565
206816,0.0134357005758157,0.014684473348668996,521,29,28,0.67626953125,0.669523864,84.7,44,44.82,1385,87,10,0,0,0,0.27559673649738825
640469,0.020746887966805,0.0199228111555239,482,30,34,0.142252604166667,0.752654679,62.9,26,134.22,874,73,10,0,2,0,0.49105554044430516
260940,0.0111111111111111,0.0136043445778532,630,13,33,0.0592447916666667,0.637437199,42.4,25,31.07,364,85,11,0,0,0,0.2448736645642094
807174,0.0336787564766839,0.0257473531010186,386,25,21,0.52392578125,0.494816793,42.1,32,117.31,1073,46,8,0,1,1,0.49925374041074966
620993,0.0226130653266332,0.0066481096088248795,398,22,21,0.209228515625,0.659160634,66.9,35,97.44,857,82,10,0,3,0,0.39113221793443154
882883,0.0208768267223382,0.0222031111695641,479,16,28,0.1494140625,0.376320628,73.8,44,99.68,918,90,9,0,1,0,0.40294786604052896
136837,0.0245398773006135,0.0253243286439165,489,31,24,0.0271809895833333,0.600171687,61.3,45,123.56,167,71,6,0,0,1,0.49490073963920955
459424,0.0223577235772358,0.0174640704192021,492,25,26,0.310546875,0.642413693,61.8,27,173.01,636,49,9,0,0,0,0.4679070369592486
433863,0.0116731517509728,0.0170466668894516,514,18,28,0.213541666666667,0.57554101,67.5,62,132.03,1312,59,12,0,2,0,0.22135183900758765
929387,0.0275862068965517,0.0232092757117151,435,40,22,0.222981770833333,0.714351016,39.7,50,97.37,1370,61,6,0,1,1,0.5004179774068419
629039,0.0272572402044293,0.0158098184194722,587,24,32,0.175944010416667,0.636124276,84.4,31,107.6,1081,63,7,0,1,1,0.5083241329761662
432936,0.0217391304347826,0.00972009793462473,506,25,26,0.265625,0.20612906399999997,125.8,24,113.62,1088,72,12,0,1,0,0.4542299188601199
984322,0.0188976377952756,0.0191044934818633,635,25,32,0.0,0.713182599,101.2,24,96.31,0,100,7,0,1,0,0.48659837118358373
123289,0.0253164556962025,0.0225461914381788,395,29,20,0.306396484375,0.5244084920000001,60.6,30,134.39,1255,64,6,0,1,0,0.47160789227771427
1989,0.0247422680412371,0.007584500792672459,485,12,27,0.290771484375,0.740149873,109.4,40,155.14,1191,103,10,0,3,0,0.4168802274991571
764845,0.0206422018348624,0.008165074672764259,436,29,23,0.157877604166667,0.5766812729999999,67.3,49,87.11,970,42,9,0,0,0,0.44642530505375244
189883,0.0152173913043478,0.0077106597144324706,460,17,26,0.125732421875,0.20612906399999997,41.4,46,113.73,515,84,4,0,1,0,0.35209917811955393
527265,0.0224215246636771,0.0124104797161086,446,18,23,0.218912760416667,0.55568636,85.9,54,145.32,1345,61,8,0,1,0,0.3967747820183627
568981,0.0363128491620112,0.0156738151470531,358,25,21,0.147216796875,0.439681931,100.3,35,55.76,603,31,8,0,5,0,0.5075523507153503
840577,0.0162866449511401,0.0142683756258674,614,34,36,0.6962890625,0.67244134,58.0,40,127.76,1426,52,10,0,1,0,0.4343623074208934
573629,0.0144144144144144,0.0125010625464542,555,26,28,0.078369140625,0.6602531070000001,18.6,52,125.93,321,81,11,0,4,0,0.43512794425408347
397613,0.0186625194401244,0.00879794985131172,643,33,33,0.163736979166667,0.42586013,66.4,22,144.41,1006,51,8,0,1,0,0.44634854023245696
996784,0.018000000000000002,0.0131078963884692,500,16,25,0.19482421875,0.588356,83.6,42,113.35,399,53,9,0,3,0,0.3876932538732693
468509,0.0223214285714286,0.0237910946481611,448,23,27,0.67431640625,0.755697721,85.4,39,146.33,1381,61,5,0,1,0,0.4171473700835938
33179,0.0168067226890756,0.0187577522518243,595,30,35,0.27978515625,0.535241194,86.7,59,88.91,1146,73,7,0,1,0,0.42592081294871903
835720,0.0233160621761658,0.0160852903318347,386,16,28,0.1982421875,0.590359394,67.4,41,59.06,1218,79,9,0,0,0,0.4105875405214494
840418,0.0106007067137809,0.0213627337262619,566,30,31,0.3046875,0.655300173,50.3,36,108.83,1248,52,7,0,2,0,0.2812535605780506
517589,0.0175879396984925,0.0164541334669429,398,13,21,0.280517578125,0.630570968,25.6,44,131.43,1149,74,7,0,1,0,0.36468018458884244
509630,0.0193661971830986,0.0202949075086551,568,27,29,0.100830078125,0.55568636,61.4,36,105.6,413,56,12,0,2,0,0.46775500236603673
524174,0.0187793427230047,0.017205638353033,426,21,22,0.103515625,0.856387665,50.6,41,123.58,636,91,9,0,2,0,0.3958127848729737
953620,0.0186480186480186,0.0124574112129767,429,18,23,0.230224609375,0.280732339,67.3,40,139.64,943,100,6,0,2,0,0.3636121738878808
281508,0.01953125,0.0236632477278322,512,40,36,0.1455078125,0.698695136,72.7,46,95.32,596,94,9,0,1,0,0.48337208609006765
974341,0.0178970917225951,0.0177112818159277,447,31,29,0.16748046875,0.71239533,81.8,39,142.25,686,55,11,0,0,0,0.46314531491549765
593829,0.0155902004454343,0.0233968195500005,449,22,23,0.177001953125,0.494816793,76.9,36,108.63,725,87,13,0,1,0,0.39884032945223596
136420,0.0160919540229885,0.0171250844613335,435,30,24,0.40283203125,0.637194809,57.2,28,137.96,825,84,8,0,0,0,0.43078694088596686
515643,0.0162962962962963,0.0181475234375905,675,36,36,0.0559895833333333,0.68596116,90.0,34,104.06,344,76,16,0,0,1,0.48296722971270933
542268,0.02,0.0277375147259188,450,31,25,0.27197265625,0.20612906399999997,72.9,44,77.03,557,70,10,0,1,0,0.44453957759163715
821774,0.0371621621621622,0.0152123246011025,296,23,16,0.0930989583333333,0.48864592100000004,79.2,45,86.22,572,72,10,0,3,0,0.44362764102719826
343595,0.0151515151515152,0.0175359729489745,528,42,26,0.139322916666667,0.280732339,32.6,46,98.34,856,84,8,0,1,0,0.42817686300306584
531387,0.0225225225225225,0.0225334529041821,444,29,24,0.147298177083333,0.518515331,116.0,43,122.13,905,68,10,0,1,0,0.47275402278978157
912726,0.0227272727272727,0.0152416190164651,440,31,24,0.219970703125,0.570390095,94.1,74,115.25,901,88,8,0,0,0,0.44394316758362135
977084,0.0242130750605327,0.007351422635704078,413,31,22,0.204345703125,0.83990507,57.6,35,102.88,837,70,11,0,0,0,0.4673015223003259
148663,0.0281329923273657,0.0213256920210237,391,23,26,0.16796875,0.49377522799999995,65.2,61,116.22,344,89,8,0,0,0,0.4168249809197668
379763,0.0163132137030995,0.0121440340359199,613,26,32,0.93017578125,0.600171687,81.5,36,114.86,1905,43,9,0,4,0,0.4347974972830263
311094,0.0175746924428823,0.0175880674077638,569,37,29,0.242513020833333,0.596008496,81.6,22,185.59,1490,83,8,0,3,0,0.47600794189332374
152104,0.0225409836065574,0.0202381481827383,488,32,27,0.06884765625,0.736806298,96.7,53,106.93,141,79,12,0,1,0,0.483850106350773
719631,0.0211864406779661,0.0153186751587584,472,42,23,0.180419921875,0.68596116,24.1,47,97.88,739,34,8,0,1,0,0.46205165938114084
287360,0.0115774240231548,0.0238598606378895,691,29,36,0.11376953125,0.696959938,68.8,39,166.22,699,82,15,0,1,0,0.30099972019631044
312401,0.0160142348754448,0.0245588955585926,562,33,29,0.197509765625,0.439681931,60.2,56,115.36,809,81,8,0,1,0,0.44735805957313973
617145,0.0203761755485893,0.0167500785235315,638,7,33,0.186360677083333,0.42586013,85.7,50,119.9,1145,52,10,0,1,0,0.41132051937735825
964990,0.0294117647058824,0.0200997482896315,272,17,15,0.20361328125,0.42586013,60.6,51,83.8,417,69,8,0,2,0,0.41386165044742085
307686,0.0181818181818182,0.00668751999057112,495,29,25,0.0654296875,0.57554101,98.5,51,62.85,402,66,11,0,2,0,0.4329363646493076
450131,0.0190779014308426,0.0215862381901193,629,18,32,0.080078125,0.49377522799999995,95.7,31,101.11,492,53,10,0,0,0,0.4167689710475564
586151,0.0137221269296741,0.0082865530002009,583,20,30,0.0846354166666667,0.74156091,63.8,45,129.68,520,77,9,0,0,0,0.23840952688181644
962874,0.0108695652173913,0.0164553352106455,644,21,34,0.405517578125,0.637194809,91.9,45,51.69,1661,45,12,0,0,0,0.23402301754026933
113320,0.0261044176706827,0.0169867719101177,498,23,26,0.03466796875,0.376320628,79.6,59,119.07,213,93,9,0,2,0,0.39582222539940576
929921,0.0167910447761194,0.0155388953888244,536,33,49,0.0721028645833333,0.518515331,72.5,39,92.68,443,82,8,0,1,0,0.45311676957629765
664056,0.0216450216450216,0.0168887459800523,462,26,24,0.11653645833333301,0.8077399609999999,93.3,50,65.77,716,63,12,0,0,0,0.47837691237283037
397379,0.0293398533007335,0.0175243548900294,409,25,25,0.2607421875,0.49377522799999995,84.6,41,113.94,1068,101,10,0,5,0,0.4848209881234782
72648,0.0180360721442886,0.0229996230131749,499,25,26,0.27376302083333304,0.526147204,52.0,34,93.84,1682,71,4,0,0,0,0.44570020666507104
197597,0.0306748466257669,0.00804146511897553,326,20,18,0.243326822916667,0.7467135090000001,38.3,43,66.41,1495,69,13,0,0,0,0.41472685897667066
276131,0.023454157782516003,0.020257285711876998,469,51,25,0.292724609375,0.465253994,51.9,33,101.47,1199,33,11,0,2,0,0.46416739689307307
430023,0.0242914979757085,0.0225416583813961,494,26,26,0.072265625,0.698716806,22.2,46,108.42,444,54,7,0,1,0,0.4852020756367212
75410,0.01953125,0.0195459691721445,512,24,27,0.10107421875,0.76433369,76.7,51,102.77,621,110,10,0,2,0,0.48269074573367377
25947,0.0217917675544794,0.0197941821704219,413,28,24,0.208658854166667,0.52729759,31.3,30,147.85,1282,65,12,0,1,0,0.45817848148870094
555807,0.00829875518672199,0.0105297553031902,723,17,36,0.177978515625,0.590359394,67.6,64,149.56,729,58,13,0,1,0,0.21600735296959073
562686,0.0239234449760766,0.0194064937762814,418,25,21,0.41943359375,0.20612906399999997,85.0,54,84.69,859,75,6,0,0,0,0.44903405180824874
433941,0.008086253369272241,0.00533536030826812,371,14,22,0.89599609375,0.494816793,74.8,37,141.24,1835,63,9,0,1,0,0.21148983785823433
726288,0.028169014084507005,0.0124104006359456,426,30,23,0.0,0.20612906399999997,68.3,48,96.33,0,77,10,0,1,0,0.4645304654659956
275209,0.0125260960334029,0.0215954169378126,479,26,24,0.263916015625,0.57554101,113.5,49,95.65,1081,73,9,0,0,0,0.2886596579751811
699089,0.0236220472440945,0.0156756325534548,508,43,27,0.08447265625,0.57554101,98.8,35,135.57,173,57,10,0,3,0,0.49010325005535943
191635,0.0301204819277108,0.015938959159073,332,43,26,0.180338541666667,0.83990507,73.9,38,153.1,1108,93,11,0,1,1,0.5065881426975939
676853,0.0202020202020202,0.0210972873723005,495,27,28,0.0302734375,0.126119755,40.3,46,132.03,186,74,10,0,0,0,0.45840144224132573
480423,0.0235546038543897,0.00890258205173191,467,23,24,0.059326171875,0.316290503,86.8,42,74.56,243,48,6,0,1,0,0.39405969229439275
66383,0.0101010101010101,0.0157693852429605,693,13,54,0.11783854166666699,0.762236806,79.7,66,113.59,724,63,8,0,0,0,0.24062274274094445
848144,0.0213776722090261,0.0216985815547222,421,26,21,0.2197265625,0.55568636,75.9,37,148.72,450,71,11,0,0,0,0.4733319354613756
108332,0.032258064516129,0.014818338325187001,372,22,21,0.099365234375,0.20612906399999997,52.0,51,118.02,407,52,9,0,1,0,0.4098559990809235
925580,0.0117647058823529,0.0174357655043756,510,30,27,0.11458333333333301,0.504101766,72.8,49,127.92,704,93,10,0,1,0,0.282689337490098
194312,0.0151285930408472,0.010331646616885,661,28,37,0.0,0.20612906399999997,98.7,29,118.8,0,60,8,0,0,0,0.43687126602365506
958965,0.0109204368174727,0.0199432992003133,641,21,37,0.11474609375,0.5766812729999999,65.9,56,150.28,235,78,11,0,1,0,0.2423021738900068
648521,0.0161943319838057,0.0144552649277983,494,31,25,0.0,0.6581196579999999,89.2,46,65.77,0,97,9,0,3,0,0.44194080472986563
501634,0.0150862068965517,0.0197632917263367,464,28,24,0.137451171875,0.655300173,57.3,38,49.36,563,77,12,0,1,0,0.4475534418128822
330190,0.0229357798165138,0.0192228709056608,436,26,28,0.37109375,0.74156091,85.1,39,91.66,760,100,7,0,0,0,0.47338244394403095
20758,0.0143112701252236,0.0254123219415752,559,19,28,0.365234375,0.682172714,49.5,33,72.87,748,77,8,0,0,0,0.40696387008092
617001,0.0201511335012594,0.0197473135464138,397,23,20,0.0,0.740149873,69.6,35,105.97,0,50,12,0,1,0,0.42309443800716107
247541,0.0153139356814701,0.0119713125849197,653,12,34,0.008544921875,0.600171687,55.7,48,56.25,35,80,5,0,0,0,0.3854257480014879
739592,0.0169491525423729,0.0238088501020625,472,33,24,0.05517578125,0.736806298,62.1,31,127.43,339,56,9,0,0,0,0.4676881312693492
764790,0.027972027972028,0.0253723182238157,429,25,25,0.3037109375,0.764495202,94.0,48,64.68,622,36,8,0,0,1,0.510537246275778
63311,0.0215439856373429,0.0206536805624365,557,22,37,0.427490234375,0.710411481,73.1,52,101.85,1751,57,11,0,2,0,0.4204864793300616
535670,0.0272536687631027,0.0113252994416825,477,33,26,0.1533203125,0.637437199,65.1,63,83.87,314,80,10,0,2,0,0.45820449625531945
306554,0.0183028286189684,0.0105840390464441,601,24,37,0.13037109375,0.465253994,80.1,46,129.67,267,85,11,0,1,0,0.43313126387329953
826441,0.0197044334975369,0.0261704179727774,406,22,21,0.0,0.303557093,59.7,50,147.12,0,63,10,0,1,0,0.396207241425988
886376,0.0158730158730159,0.0177985885741821,504,36,27,0.3896484375,0.592689247,62.8,49,91.17,798,71,9,0,2,0,0.4399381384037417
576629,0.0186915887850467,0.0193614887222597,535,34,29,0.51220703125,0.694879192,60.5,29,59.78,1049,63,8,0,1,0,0.4585105896498052
423808,0.0253164556962025,0.0062707765998534105,553,24,30,0.0,0.49377522799999995,74.9,39,137.82,0,50,9,0,0,0,0.4790421590320481
97227,0.0136054421768707,0.0177842025920103,735,29,42,0.157389322916667,0.578274481,50.6,57,78.26,967,90,12,0,2,0,0.283660191732637
567013,0.0150659133709981,0.00833677824095371,531,19,27,0.0927734375,0.696959938,96.4,60,81.47,190,81,7,0,1,0,0.37618519572236225
933419,0.0222634508348794,0.00927502369063141,539,38,31,0.149739583333333,0.701120968,45.8,49,44.24,920,95,13,0,0,0,0.46249018094013933
995425,0.00607287449392713,0.0120127533138129,494,45,42,0.69189453125,0.73313783,64.3,37,110.92,1417,81,8,0,2,0,0.2747627520109152
728335,0.028436018957346,0.0111375541150697,422,34,22,0.109375,0.42586013,17.5,54,98.62,672,60,12,0,0,0,0.47893118481860314
583583,0.0147058823529412,0.00986783857974199,476,23,27,0.226806640625,0.659160634,60.5,40,118.39,929,37,10,0,2,0,0.37251493307914246
57786,0.0129198966408269,0.0255734002140941,387,26,28,0.48486328125,0.37397117799999996,98.7,59,96.92,993,14,8,0,1,0,0.2519593441119457
342866,0.0240137221269297,0.0175696358585176,583,24,30,0.685546875,0.20612906399999997,102.8,44,146.61,1404,89,11,0,1,0,0.4545058641741724
985064,0.0115273775216138,0.0107290733275556,694,33,35,0.177001953125,0.744360902,17.4,42,105.11,725,95,9,0,2,0,0.27984009264424936
569601,0.0213592233009709,0.0245935118003452,515,33,30,0.11881510416666699,0.480935685,86.4,29,89.1,730,104,13,0,2,1,0.48835510686802835
828242,0.0168711656441718,0.008091240846067379,652,19,35,0.0530598958333333,0.71239533,90.8,38,164.14,326,94,7,0,2,0,0.3986023889368585
22085,0.0305164319248826,0.0144027645134341,426,44,22,0.24609375,0.659160634,76.1,39,184.01,504,45,13,0,2,0,0.49651875088061637
866031,0.0234505862646566,0.0149811755107384,597,30,32,0.397216796875,0.743207246,74.8,44,67.8,1627,67,13,0,0,0,0.4721107795273877
627341,0.0272952853598015,0.0146086558204982,403,25,21,0.11083984375,0.678190805,108.8,43,67.54,454,64,7,0,1,1,0.49850547741702517
721434,0.00932835820895522,0.0215316523292517,536,44,29,0.253662109375,0.83990507,44.4,32,55.46,1039,88,12,0,0,0,0.3071877912429534
900987,0.0232945091514143,0.0105126495350577,601,11,33,0.62109375,0.713182599,35.6,42,129.23,1272,70,14,0,2,0,0.39859818000693176
238518,0.0209205020920502,0.0195247649016353,478,14,34,0.4912109375,0.504101766,89.4,54,143.6,2012,89,8,0,1,0,0.3982579503317469
977423,0.0451388888888889,0.008018999768919479,288,19,16,0.3505859375,0.716983294,97.4,48,155.23,718,70,13,0,2,0,0.43717442702671405
501147,0.0147991543340381,0.0208266976599197,473,0,24,0.52197265625,0.6793432159999999,57.5,42,118.75,1069,51,8,0,4,0,0.3919579892294642
143255,0.0185567010309278,0.0152623783708772,485,36,26,0.0,0.678190805,90.7,54,110.35,0,70,8,0,1,0,0.45993136565596404
735799,0.0241758241758242,0.0191458607468089,455,25,35,0.4228515625,0.713182599,53.7,30,133.33,866,85,13,0,1,0,0.46595611249138774
849059,0.0158013544018059,0.0230745695543459,443,26,23,0.184326171875,0.6952925190000001,74.7,25,67.77,755,64,13,0,3,0,0.4732462182195347
85013,0.0210016155088853,0.0187883086470598,619,0,42,0.08740234375,0.596008496,95.1,44,107.92,358,69,9,0,1,0,0.42578296743353566
115401,0.0238095238095238,0.0189554733989422,420,33,22,0.3369140625,0.676293785,102.5,43,53.72,1380,82,7,0,0,0,0.47185576699493925
776781,0.0286975717439294,0.015802303242795,453,26,33,0.11181640625,0.500946611,41.7,39,120.86,687,60,12,0,1,0,0.48242878437805636
85990,0.0166358595194085,0.0165883026031805,541,28,28,0.0242513020833333,0.465253994,99.4,33,75.69,149,75,11,0,0,0,0.4645580357944761
868780,0.0255102040816327,0.0109856623822271,588,9,32,0.236002604166667,0.316290503,79.8,40,104.19,1450,87,9,0,1,0,0.4124323090807145
451962,0.0497925311203319,0.0202499995871468,241,23,15,0.36328125,0.518515331,61.6,46,139.88,1488,43,7,0,3,0,0.44372646238025504
651817,0.0221606648199446,0.0145599203034515,361,32,18,0.11604817708333301,0.792060408,94.1,31,88.47,713,67,12,0,1,0,0.46701376282400764
631761,0.0137404580152672,0.0165765199419741,655,26,34,0.083984375,0.666347695,80.1,44,102.67,344,88,7,0,1,0,0.2856956203757549
414701,0.0111287758346582,0.0071281647891512905,629,20,35,0.56640625,0.480705402,70.1,29,183.4,1160,80,9,0,2,0,0.22309656142676265
971385,0.0167714884696017,0.0117247325586894,477,24,25,0.149251302083333,0.83990507,65.4,29,166.59,917,110,9,0,2,0,0.44812033695238257
432379,0.0205831903945112,0.0172103975833428,583,18,29,0.270263671875,0.52729759,69.1,44,117.17,1107,84,9,0,3,0,0.3982330091195202
494242,0.0222841225626741,0.0165478023073637,359,15,18,0.5361328125,0.637194809,66.7,33,66.56,1098,87,11,0,4,0,0.3878252398388022
862490,0.0108108108108108,0.0229545604182986,555,35,29,0.0271809895833333,0.83990507,81.2,49,92.28,167,84,10,0,1,0,0.30855930912927965
351240,0.0176470588235294,0.00960750464875555,510,28,26,0.2265625,0.7603546409999999,59.1,45,103.84,1392,75,10,0,3,0,0.43839859360225186
800201,0.0214592274678112,0.0180545747554818,466,21,27,0.205240885416667,0.570390095,73.6,40,95.33,1261,102,7,0,1,0,0.415544848576368
862405,0.0125195618153365,0.009437375561162321,639,21,36,0.0,0.636124276,62.6,40,133.52,0,77,17,0,1,0,0.23467238127184586
301703,0.0128939828080229,0.0180256739043308,698,27,45,0.42236328125,0.752001893,56.5,42,124.58,865,68,9,0,2,0,0.2824790999788775
825291,0.0229445506692161,0.00815220805518002,523,16,28,0.107666015625,0.180675803,100.8,32,101.56,441,47,9,0,0,0,0.4136115849138962
453500,0.0154559505409583,0.0202064483465331,647,43,33,0.0732421875,0.549088394,77.4,41,75.96,150,116,9,0,0,0,0.4689737847811801
577219,0.0174418604651163,0.0107608908910292,516,21,31,0.129069010416667,0.316290503,71.2,19,121.64,793,90,11,0,1,0,0.38940304051090435
55867,0.0150659133709981,0.0203425577941443,531,15,26,0.34521484375,0.699822899,85.0,36,161.78,707,64,8,0,3,0,0.39912342965509245
491313,0.0169204737732657,0.0140875207051329,591,7,30,0.142903645833333,0.5587315279999999,83.0,39,110.53,878,82,7,0,2,0,0.39050970329946616
775610,0.0148305084745763,0.0155471260272175,472,30,29,0.037109375,0.280732339,96.2,49,99.33,76,105,12,0,2,0,0.42801141750141636
104981,0.0311688311688312,0.0170574917241611,385,38,20,0.62060546875,0.467185722,48.4,28,89.84,1271,67,8,0,3,0,0.4782033062816874
361950,0.0136518771331058,0.0172712608460507,586,36,30,0.3359375,0.699822899,74.7,40,73.64,688,75,13,0,2,0,0.2842249551992429
946402,0.0176991150442478,0.0132419886626123,565,18,33,0.0,0.480705402,59.4,50,53.92,0,61,6,0,0,0,0.3867117985153836
804313,0.0268456375838926,0.0183477862917403,447,18,27,0.182373046875,0.666486778,41.9,36,143.94,747,61,10,0,2,0,0.42250398004515444
36883,0.0309859154929577,0.00692133804415807,355,23,18,0.30322265625,0.280732339,52.7,58,56.46,1242,105,7,0,2,0,0.3872875421145983
420481,0.0142857142857143,0.0094612855092976,630,33,32,0.12174479166666699,0.5766812729999999,82.5,18,67.35,748,36,6,0,1,0,0.4515261623256524
830064,0.0200445434298441,0.014655499767636002,449,26,25,0.157063802083333,0.280732339,78.1,31,197.21,965,87,9,0,1,0,0.4483677330850297
584221,0.0173010380622837,0.0191033355010148,578,36,32,0.181640625,0.856387665,71.9,28,121.29,744,68,11,0,0,0,0.48418493328543466
704075,0.0211864406779661,0.010428549347209,472,22,24,0.16015625,0.762236806,55.6,40,160.56,984,56,10,0,0,0,0.40789898626099375
745771,0.0269151138716356,0.0103804993646696,483,42,26,0.40625,0.596008496,99.1,37,87.98,832,65,4,0,1,0,0.4666283787788738
147617,0.0215311004784689,0.0100865619124498,418,41,21,0.146647135416667,0.82300172,103.8,38,101.3,901,62,10,0,3,0,0.47503467987964393
561147,0.0363636363636364,0.0188756499698729,275,36,14,0.1484375,0.701120968,109.4,34,91.36,608,97,9,0,1,1,0.5254821322053224
909474,0.0180360721442886,0.0117670761551273,499,38,31,0.0595703125,0.67244134,104.5,37,111.86,366,53,6,0,1,0,0.4567555532058422
924441,0.0206896551724138,0.0266388896476169,435,17,24,0.0,0.7603546409999999,77.0,23,119.75,0,74,10,0,1,0,0.4509631677159893
